CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],Shedding_[MWh],LostLoad_[TWh],MaxRESGeneration_[TWh],CurtailmentToRESGeneration_[%],TotalGeneration_[TWh],ShareResGeneration_[%],MaxLoadSheddingShare_[%],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun,GAMS_error
0.4060361611266274,0.9035672580259886,1.0072452910150838,0.1714681264176635,0.3156172785928259,0.4604318410972379,997.2213606951631,47158.0,440929.4124966354,0.1473713768872876,73717.37162179843,2843.1224748846435,0.0,9.083823443396248,32720907.798529744,2.793497088264071,1271.361064033662,0.7144959603038257,514.1149509519933,0.0002472912063108584,0.0,0.13923936019214544,0.171095641845563,0.02956819720008937,0.05440807124245107,0.02003596647329678,1
0.6868991523678156,0.8289780698634929,0.5447932950663079,0.1794064158396437,0.3037445921205672,0.3679389523656137,77.06018448512789,126451.0,440929.4124966354,0.19484177440356346,10025.733915389224,2843.1224748846435,0.0,34.7538420099649,1751340.3587695973,0.058832858210143536,1272.3511431113825,2.731466246415163,1417.2719610301233,8.977466415031543e-05,0.0,0.24675400281389442,0.44923110664966087,0.06067993648950907,0.12223196316298018,0.05186640530234222,1
1.2243931571794058,0.4981445408394559,0.8839764059691168,0.4637732885299318,0.3456958829456675,0.2735899848471829,86.0286978772519,330127.0,440929.4124966354,0.6849670656412576,0.0,2843.1224748846435,0.0,978.9769316311033,0.0,-1.1368683772161604e-17,2670.5068654903657,36.65884346832941,3063.798499264057,8.716326697502586e-05,0.0,0.04750373205143326,0.30650176003225543,0.25229164162048245,0.1299099673823617,0.0999341954187693,1
1.0609561031202084,0.3683214216990029,2.0749217818147816,0.4042019471666717,0.340949539515947,0.4818642975804365,85.90280618620257,308351.0,440929.4124966354,0.504845486676474,0.0,2843.1224748846435,0.0,623.8532012241952,0.0,0.0,2389.3982699641383,26.109217917595565,3133.286065528325,7.625854199052347e-05,0.0,0.0316269763410505,0.32638286410675665,0.2638707644342165,0.15924774921077567,0.10992215558237041,1
1.0839295260735098,0.3392021144776803,1.964788746871132,0.3645082166853648,0.3072470937757798,0.6555759389248337,84.78848744661623,292995.0,440929.4124966354,0.4087475614030877,0.0,2843.1224748846435,0.0,350.89730016798563,0.0,0.0,2113.0240852840807,16.606403240349724,3127.068159108536,6.757205080833483e-05,0.0,0.025598890268567612,0.3501247008672436,0.26357596586204995,0.1859523676175733,0.12080823124662851,1
0.5556244286134088,0.7271657097960944,1.5052343503317502,0.5213398294035894,0.1790192167865376,0.3008050182314759,115.28597288640537,324192.0,440929.4124966354,0.5168880193340775,7188.849490901384,2843.1224748846435,0.0,816.4908082793758,4045970.7484045895,0.04500345014619646,2442.689833717305,33.42588964874159,3033.2329262534645,8.053090194871463e-05,0.0,0.3384986251714538,0.7129123616776815,0.25241678293280634,0.13868567190371045,0.12353021508960534,1
1.2975257081947889,0.4849987040431716,2.2994827317638125,0.3043130186092133,0.0660301934814189,0.2910942592641027,87.51457959766562,310014.0,440929.4124966354,0.17533800372641697,0.0,2843.1224748846435,0.0,107.2045377861872,0.0,0.0,1139.4834369166435,9.40816990515234,2973.6619816525554,3.8319198481442657e-05,0.0,0.08547919348405547,0.6277672071076145,0.25686617827257197,0.21113884041892145,0.13185747372009332,1
0.8311528783227149,0.5652180057083572,1.4208221805229144,0.3834404511983569,0.1613429334649234,0.334379948849178,93.92288619702848,321256.0,440929.4124966354,0.3070470904325966,0.0,2843.1224748846435,0.0,327.7411941860971,0.0,0.0,1772.4545054374619,18.490809957641584,3019.0819853487997,5.870839261864852e-05,0.0,0.16011090474535114,0.6617870327217533,0.2548796333144906,0.17923490141782436,0.12877470807538144,1
1.0435207906605002,0.2789689213339792,2.613937379826529,0.4146978314668209,0.0835516451417021,0.350607253073173,88.01484071508594,302603.0,440929.4124966354,0.32001916437523337,0.0,2843.1224748846435,0.0,388.32027841467163,0.0,-5.45696821063757e-19,1685.8232479829173,23.034459803499313,2990.7149054509164,5.636857076916003e-05,0.0,0.07906920935239933,0.46692354298209954,0.25164331787486693,0.17294971053362615,0.12944451382663008,1
1.1666370013184202,0.2541402097851093,1.780590341053449,0.4320943731549956,0.2697479632867685,0.2809993822646774,83.72233369208205,327034.0,440929.4124966354,0.46197608234485016,0.0,2843.1224748846435,0.0,734.6215072736633,0.0,0.0,2306.888128980354,31.844695806656496,3055.357033107071,7.550306245664587e-05,0.0,0.06325036211856887,0.3123073232636044,0.24876016000973847,0.14023808117620487,0.11057211600325771,1
0.8404359144140661,0.9239958542101804,2.554005325376829,0.541673915344542,0.329126457894264,0.5680313414988329,93.23819810479324,304868.0,440929.4124966354,0.6484553874509211,0.0,2843.1224748846435,0.0,983.5357984338741,0.0,-3.955330848650482e-15,2971.68527594943,33.09690317456791,3152.948089539665,9.425100545766676e-05,0.0,0.12741914008384655,0.664499752316661,0.2602357302746509,0.13653186744671433,0.11330261818117929,1
0.8616364605068809,0.2919345742693443,2.040400512917816,0.2866448696898219,0.1743888477117842,0.3921726430111676,90.78244253681184,296692.0,440929.4124966354,0.1816949562228175,0.0,2843.1224748846435,0.0,81.58776659093246,0.0,0.0,1376.2281428489548,5.928360571237567,3021.8744844983157,4.554220070716911e-05,0.0,0.08310823082853977,0.6628913249867905,0.2598695400798313,0.2183197460184711,0.1320713425334463,1
0.6393436365032754,0.6105353084425522,2.3461954190049514,0.1902473743785911,0.2105290923866897,0.2589778949571564,100.43491035892636,318265.0,440929.4124966354,0.10262028077344744,0.0,2843.1224748846435,0.0,13.839852507137287,0.0,0.0,1049.1391589471978,1.3191627048813488,3070.9198763659133,3.416367737307218e-05,0.0,0.45264773864456054,0.9605131675089938,0.2617151745698345,0.23248508647461505,0.13332966618341374,1
0.7624734033073943,0.7955316674071843,1.849600484476246,0.527178980246046,0.202641049612003,0.4767784703959867,94.18274769141703,307085.0,440929.4124966354,0.5242978663605945,0.0,2843.1224748846435,0.0,791.4736189041754,0.0,-8.802006404762407e-18,2537.776910774334,31.187675147642455,3057.0190145513034,8.30147571439564e-05,0.0,0.1779441747540297,0.6926050282621705,0.2527648437486447,0.14356872480315472,0.12515476399805506,1
1.198174237295187,0.3353279437181372,1.65902452632801,0.450133375179755,0.1472896479179879,0.6151042140120851,83.97977685505185,288060.0,440929.4124966354,0.3826982039894615,0.0,2843.1224748846435,0.0,485.3771442175171,0.0,0.0,2030.6875750477284,23.902108339147592,3004.519703007748,6.75877603004187e-05,0.0,0.033485848088987656,0.4007552939277332,0.25671762607969195,0.16691347121153394,0.12805358106292616,1
0.9255322207974244,0.77099327658573,2.2783657054785778,0.243697525509234,0.2215941797567245,0.3181216711908591,91.49482310538606,316018.0,440929.4124966354,0.17090731076516827,0.0,2843.1224748846435,0.0,42.50915233918543,0.0,-3.3393615694871753e-15,1321.21279035134,3.217434212688881,3085.8739413717376,4.2814865916526464e-05,0.0,0.22476569775925112,0.9065958641183584,0.26169341543800084,0.22748334443610563,0.1321811399510061,1
1.0118657986953283,0.6467022425584328,2.6675504970687265,0.4362222759062336,0.1973924739356181,0.7121640960636874,91.22303638687897,283311.0,440929.4124966354,0.3765641569139361,0.0,2843.1224748846435,0.0,392.6376293723857,0.0,-2.721485618822533e-15,2114.393337105614,18.569753436220434,3078.478408519826,6.868306534987986e-05,0.0,0.05013905074204579,0.60358546091005,0.2590178758436698,0.1807778668542101,0.1275103762107198,1
0.9599408895589716,0.5331507020373238,2.73858212312739,0.4873804629020773,0.2866126662492865,0.4596493207813196,90.4737780176978,307952.0,440929.4124966354,0.5317472948011367,0.0,2843.1224748846435,0.0,816.5617414144834,0.0,0.0,2604.1124538811077,31.35662364340292,3106.2297362919116,8.383515306211025e-05,0.0,0.051732965733909037,0.3816083575220565,0.25677927519644894,0.14220013422419409,0.11364804529588095,1
1.1555448131832933,0.5229464319833965,1.3834087963578414,0.2788969889048105,0.0483343948567612,0.6001876109762545,89.7512676932918,264766.0,440929.4124966354,0.12879733251566994,0.0,2843.1224748846435,0.0,17.05634241687943,0.0,0.0,973.8472270982683,1.7514392342319955,2939.803417837568,3.312627032097954e-05,0.0,0.07399424333405516,0.8734826643907158,0.25792721341273067,0.23598239688643619,0.1324603384805706,1
0.4231145061857062,0.4465336267605935,2.805457423956708,0.4528610826675754,0.2145838342476782,0.6439182879476335,101.5543294500029,298158.0,440929.4124966354,0.4505304563451242,17572.935040906803,2843.1224748846435,0.0,454.88733488701774,2809496.0490657887,-9.456471161684021e-17,2239.1794526642166,20.31491198018026,3108.5428709531097,7.203308899444782e-05,0.0,0.27785828971529425,0.6970259632867847,0.26346950051928986,0.17461150321935434,0.12711081544087502,1
0.539178830949016,0.4608155177903252,1.7073212962664976,0.4782548426661528,0.2632423833119601,0.5472806451277661,96.93163738723057,304885.0,440929.4124966354,0.48644732801642654,0.0,2843.1224748846435,0.0,671.6882136146555,0.0,-5.002220859751106e-19,2495.0142566904105,26.92121745651415,3097.359350350916,8.055294767162672e-05,0.0,0.16796245867606535,0.539813813321572,0.2623301860978634,0.15370719442519712,0.12048491055813255,1
0.6572345252434781,0.2978375210373521,0.6248587247288873,0.2473247687443226,0.1449166945510819,0.4175628632295242,97.18175725468197,282810.0,440929.4124966354,0.10885995025048142,0.0,2843.1224748846435,0.0,17.736893890984,0.0,0.0,1113.8672987554996,1.592370465566325,2980.3037142637,3.7374288178233086e-05,0.0,0.22504177493422378,0.9000591521864222,0.2604499414574365,0.23434360218066433,0.13378829716657137,1
0.8893411284072529,0.7638140123617344,2.120320956922828,0.3481350164624661,0.1317025165342506,0.3720563662129874,92.4519124567452,305823.0,440929.4124966354,0.2280654965131778,0.0,2843.1224748846435,0.0,175.1481154556142,0.0,-1.7690299406329758e-15,1527.6147254359976,11.46546393794581,3024.8705014812267,5.050182229910176e-05,0.0,0.2196690141670852,0.8550603036053799,0.25747965114417093,0.20272276980154272,0.13141791488069607,1
0.8123342319522339,0.8821843961625927,1.2030851694529272,0.3311165451573171,0.2813839882679591,0.7080864062956216,91.16901729763397,276375.0,440929.4124966354,0.29436547038576105,0.0,2843.1224748846435,0.0,153.70996283652056,0.0,-2.0660395107512733e-15,1887.7863927555668,8.142338742687565,3124.439806162735,6.041999557911286e-05,0.0,0.18143708551438126,0.9112693798544877,0.26394658567196155,0.21074788842853262,0.1296106570801534,1
1.277445638242603,0.9400031260790908,1.5626933935277774,0.3941401009712653,0.3208723658583281,0.6656557832972732,89.00059108761131,290418.0,440929.4124966354,0.437545558706983,0.0,2843.1224748846435,0.0,399.4031373587579,0.0,-8.129973139146823e-16,2285.7035893395055,17.473969031748883,3152.1824888030005,7.25117786631532e-05,0.0,0.08170057486488604,0.8416424704730301,0.2636230988934239,0.18212210029472758,0.12179676737236321,1
1.0922515252198473,0.6016503026361351,2.839241214043585,0.5037086400214099,0.1045295676190773,0.5536976780821539,90.58830303086073,290596.0,440929.4124966354,0.4468268414855462,0.0,2843.1224748846435,0.0,612.5990983811892,0.0,-3.410605131648481e-19,2146.3489968637728,28.541448724150353,3019.5197631959,7.108246228506378e-05,0.0,0.0675118549912656,0.553815211500055,0.25616400085466123,0.1590812464897362,0.12643588658894675,1
1.0241787767758668,0.6944764105142054,0.793752434635952,0.3584144509986341,0.0955893347839169,0.51462507784179,91.26473320895587,280955.0,440929.4124966354,0.23159221520835874,0.0,2843.1224748846435,0.0,177.08003982057326,0.0,-3.2829246312162295e-15,1468.414346071469,12.059269258321086,2957.215886767784,4.965529749254916e-05,0.0,0.14223897867435062,0.8216814974563249,0.2580132838149879,0.2033190895407634,0.13194353299921954,1
1.125527883653941,0.8206493527639508,2.5009676340132723,0.509604223317364,0.0408047028989657,0.3231264287592631,92.10725167789806,313060.0,440929.4124966354,0.4425931511410176,0.0,2843.1224748846435,0.0,638.5975557452424,0.0,-7.300467513068941e-15,1986.9548986726102,32.139509365404265,3006.790732794455,6.608224766031428e-05,0.0,0.18364775885787818,0.770142893473468,0.24672675347766046,0.15508460417742115,0.12667929518762333,1
0.8843663778028454,0.3749055955129121,2.9015167351145807,0.4775147513631927,0.0817046002501615,0.7258508780344095,90.1211369458176,280885.0,440929.4124966354,0.39536262310689213,0.0,2843.1224748846435,0.0,439.29902921145583,0.0,0.0,1962.2644270919332,22.38735122271441,3012.28295212176,6.514210179723569e-05,0.0,0.048748694373849336,0.5892021975850371,0.25679875230877003,0.1777821745387811,0.1291734984703721,1
0.910572904208466,0.803650837150228,0.6529804023229864,0.314342237872019,0.1517403501577449,0.3821338747817752,91.07857103994597,295851.0,440929.4124966354,0.1904360010900173,0.0,2843.1224748846435,0.0,123.91973625002214,0.0,-7.581423759900911e-15,1434.4411014897878,8.638886331500197,2984.5713959966906,4.806187928403567e-05,0.0,0.23956270500552737,0.8908573849379139,0.25901756553086064,0.20983945573009985,0.13192951928556373,1
0.4750726652316503,0.6752459642859086,0.4676597394627643,0.3787553348629601,0.1124020208892301,0.749607751383455,103.60527168723625,256928.0,440929.4124966354,0.23620690790806173,59317.39146393394,2843.1224748846435,0.0,170.83516248573105,1477058.0273930507,0.0,1608.7054636677976,10.619418305214944,2950.70563374256,5.4519347686586354e-05,0.0,0.4857378816698567,0.8982205937023012,0.2629979094035724,0.20786916160948501,0.13193450600104642,1
0.7904036954440374,0.4340699921455024,1.82871458409511,0.2682776908783394,0.0604843028569165,0.6898499194814038,94.0001758289888,254668.0,440929.4124966354,0.10150614600905614,0.0,2843.1224748846435,0.0,3.4541932702661398,0.0,0.0,961.6372926933088,0.35919918003510415,2944.2276406546525,3.2661784687256305e-05,0.0,0.1830430808325654,0.9514718747115904,0.25797900177180394,0.24028141698005798,0.13305740822662587,1
0.6331042000575893,0.8625997340215896,1.922756892356792,0.2132990679633588,0.2299564398175925,0.6347284363051627,96.52205678272101,247569.0,440929.4124966354,0.07582982902884708,0.0,2843.1224748846435,0.0,5.564374888650978,0.0,-3.3961843892906346e-17,1209.2176040779188,0.4601632386003887,3042.503611426556,3.9744163311311446e-05,0.0,0.4906087781637751,0.9962566747483816,0.26008283838651913,0.23810598569789193,0.13422811882778304,1
1.2356897695886775,0.3215307961519981,0.4095349101609045,0.2272970950608696,0.3327701984494896,0.6746877104061534,83.06321372117475,266388.0,440929.4124966354,0.33694208639888285,0.0,2843.1224748846435,0.0,163.5194667959528,0.0,0.0,1571.8615566736248,10.402917871596332,3043.3632675104286,5.1648831194557306e-05,0.0,0.023591973206525448,0.5431918228038922,0.2741528322757409,0.22270989486563825,0.11732287233934204,1
0.7041985934676065,0.979130039703703,1.345033904904584,0.3420402107093006,0.2504373454692952,0.5281977483851723,92.38372511022628,289037.0,440929.4124966354,0.29250051777765956,0.0,2843.1224748846435,0.0,182.45152112639917,0.0,-3.4174464060423844e-15,1846.5438371619437,9.880703477195489,3092.9025363928363,5.970261964075709e-05,0.0,0.30862008726468926,1.0000000000000002,0.26125888795046154,0.2056176445487621,0.12877469887017887,1
0.7385998477595015,0.4048037649467826,2.6993103493900708,0.1890182018799514,0.1199861071828343,0.506191706849229,97.05048077555753,260373.0,440929.4124966354,0.003429863651733974,0.0,2843.1224748846435,0.0,0.0349828663569444,0.0,0.0,779.5685994827082,0.004487464782465287,2959.7911521608953,2.6338635376808862e-05,0.0,0.27853030369431514,0.9881552119358461,0.2578105761580458,0.23920273226960165,0.13407951681071317,1
1.2467692681345088,0.8445152346952263,1.5834361771253662,0.2006630073606232,0.2883601852060176,0.5841783126418538,86.09349608713573,274362.0,440929.4124966354,0.19682418283505068,0.0,2843.1224748846435,0.0,35.66928232910595,0.0,-7.01076659164297e-15,1322.85228526713,2.6963919347883256,3117.0044131228565,4.243985923464875e-05,0.0,0.14995031719245533,0.9766131704466025,0.265329114107153,0.23177180085672391,0.13091884513122534,1
1.1080855589547451,0.7233706343420372,0.2948763598059114,0.3166935671767492,0.1241874542960053,0.5937475869321653,89.84697707111611,265525.0,440929.4124966354,0.16306901407132762,0.0,2843.1224748846435,0.0,95.61835797612082,0.0,-1.5519853179967988e-15,1364.6361839167162,7.006875466373858,2935.6775629458725,4.6484539076809956e-05,0.0,0.12617139574106162,0.8627665811213662,0.26148635160401623,0.2174215997894865,0.13205271711001912,1
0.7557149761018682,0.7523149830787299,1.0615508203409356,0.2978415300972054,0.1907509058597647,0.4374702886540826,116.40344261063447,0.0,440929.4124966354,0.017333089697348324,0.0,2843.1224748846435,0.0,0.06128330629752393,0.0,0.0,1474.1795503804562,0.0041571127670105,119.23453026207187,0.0012363696549483434,0.0,0.004602318035861403,0.11319460707309688,0.010752734004906703,0.004719381254324002,0.0013860970726508992,2
0.988117813020522,0.945774764369832,0.9604428160983176,0.5327751795343912,0.234551615191071,0.5723420263551482,116.40344261063447,0.0,440929.4124966354,0.017333089697348324,0.0,2843.1224748846435,0.0,0.06128330629752393,0.0,0.0,2655.946910158941,0.0023073995215460285,119.23453026207187,0.0022274981117645157,0.0,0.0028291459252700072,0.348312895236837,0.010752734004906703,0.002050043316568953,0.0011282792197738092,2
0.7126226452895499,0.9680834331699774,2.9777195215141687,0.4228644201300301,0.165559214161011,0.5310799015546165,116.40344261063447,0.0,440929.4124966354,0.017333089697348324,0.0,2843.1224748846435,0.0,0.06128330629752393,0.0,0.0,1961.6261526518565,0.003124107323644574,119.23453026207187,0.0016451829418376496,0.0,0.003837241190565899,0.8069430677926611,0.010752734004906703,0.00278771208598342,0.0015958258818527947,2
